UF;COD_UF;COD_MUN;NOME_MUN;POP
PB;25;13000;Salgadinho;3.435
PB;25;13109;Salgado de São Félix;11.741
PB;25;13158;Santa Cecília;8.113
PB;25;13208;Santa Cruz;6.013
PB;25;13307;Santa Helena;6.023
PB;25;13356;Santa Inês;3.256
PB;25;13406;Santa Luzia;15.418
PB;25;13505;Santana de Mangueira;5.090
PB;25;13604;Santana dos Garrotes;6.618
PB;25;13653;Joca Claudino;2.607
PB;25;13703;Santa Rita;160.852
PB;25;13802;Santa Teresinha;4.492
PB;25;13851;Santo André;2.708
PB;25;13901;São Bento;33.845
PB;25;13927;São Bentinho;4.490
PB;25;13943;São Domingos do Cariri;2.688
PB;25;13968;São Domingos;2.624
PB;25;13984;São Francisco;3.176
PB;25;14008;São João do Cariri;4.345
PB;25;14107;São João do Tigre;4.359
PB;25;14206;São José da Lagoa Tapada;7.251
PB;25;14305;São José de Caiana;4.966
PB;25;14404;São José de Espinharas;4.056
PB;25;14453;São José dos Ramos;6.137
PB;25;14503;São José de Piranhas;19.561
PB;25;14552;São José de Princesa;3.323
PB;25;14602;São José do Bonfim;3.337
PB;25;14651;São José do Brejo do Cruz;1.750
PB;25;14701;São José do Sabugi;4.283
PB;25;14800;São José dos Cordeiros;3.462
PB;25;14909;São Mamede;7.629
PB;25;15005;São Miguel de Taipu;7.307
PB;25;15104;São Sebastião de Lagoa de Roça;11.387
PB;25;15203;São Sebastião do Umbuzeiro;3.382
PB;25;15302;Sapé;53.457
PB;25;15401;São Vicente do Seridó;10.652
PB;25;15500;Serra Branca;14.131
PB;25;15609;Serra da Raiz;3.156
PB;25;15708;Serra Grande;3.056
PB;25;15807;Serra Redonda;6.975
PB;25;15906;Serraria;4.754
PB;25;15930;Sertãozinho;5.332
PB;25;15971;Sobrado;8.646
PB;25;16003;Solânea;27.748
PB;25;16102;Soledade;14.409
PB;25;16151;Sossêgo;3.476
PB;25;16201;Sousa;70.066
PB;25;16300;Sumé;17.852
PB;25;16409;Tacima;7.794
PB;25;16508;Taperoá;14.358
PB;25;16607;Tavares;14.473
PB;25;16706;Teixeira;15.129
PB;25;16755;Tenório;3.082
PB;25;16805;Triunfo;10.315
PB;25;16904;Uiraúna;15.431
PB;25;17001;Umbuzeiro;9.274
PB;25;17100;Várzea;2.777
PB;25;17209;Vieirópolis;4.967
PB;25;17407;Zabelê;2.323
PE;26;54;Abreu e Lima;104.248
PE;26;104;Afogados da Ingazeira;42.672
PE;26;203;Afrânio;19.409
PE;26;302;Agrestina;24.680
PE;26;401;Água Preta;26.981
PE;26;500;Águas Belas;43.822
PE;26;609;Alagoinha;14.460
PE;26;708;Aliança;37.349
PE;26;807;Altinho;21.134
PE;26;906;Amaraji;18.335
PE;26;1003;Angelim;10.591
PE;26;1052;Araçoiaba;19.996
PE;26;1102;Araripina;90.504
PE;26;1201;Arcoverde;82.487
PE;26;1300;Barra de Guabiraba;12.601
PE;26;1409;Barreiros;42.083
PE;26;1508;Belém de Maria;10.798
PE;26;1607;Belém do São Francisco;18.648
PE;26;1706;Belo Jardim;84.033
PE;26;1805;Betânia;11.961
PE;26;1904;Bezerros;65.007
PE;26;2001;Bodocó;36.145
PE;26;2100;Bom Conselho;46.202
PE;26;2209;Bom Jardim;39.289
PE;26;2308;Bonito;39.212
PE;26;2407;Brejão;9.417
PE;26;2506;Brejinho;8.033
PE;26;2605;Brejo da Madre de Deus;51.308
PE;26;2704;Buenos Aires;13.276
PE;26;2803;Buíque;53.489
PE;26;2902;Cabo de Santo Agostinho;218.049
PE;26;3009;Cabrobó;31.762
PE;26;3108;Cachoeirinha;20.673
PE;26;3207;Caetés;30.571
PE;26;3306;Calçado;11.453
PE;26;3405;Calumbi;5.354
PE;26;3454;Camaragibe;156.112
PE;26;3504;Camocim de São Félix;18.018
PE;26;3603;Camutanga;7.962
PE;26;3702;Canhotinho;25.103
PE;26;3801;Capoeiras;18.854
PE;26;3900;Carnaíba;19.533
PE;26;3926;Carnaubeira da Penha;12.712
PE;26;4007;Carpina;83.482
PE;26;4106;Caruaru;405.408
PE;26;4155;Casinhas;13.468
PE;26;4205;Catende;33.086
PE;26;4304;Cedro;10.843
PE;26;4403;Chã de Alegria;13.496
PE;26;4502;Chã Grande;21.258
PE;26;4601;Condado;25.416
PE;26;4700;Correntes;17.670
PE;26;4809;Cortês;10.426
PE;26;4908;Cumaru;16.215
PE;26;5004;Cupira;24.343
PE;26;5103;Custódia;39.609
PE;26;5152;Dormentes;17.850
PE;26;5202;Escada;62.174
PE;26;5301;Exu;33.486
PE;26;5400;Feira Nova;22.222
PE;26;5459;Fernando de Noronha;3.341
PE;26;5509;Ferreiros;15.955
PE;26;5608;Flores;20.776
PE;26;5707;Floresta;31.702
PE;26;5806;Frei Miguelinho;14.055
PE;26;5905;Gameleira;17.583
PE;26;6002;Garanhuns;151.803
PE;26;6101;Glória do Goitá;30.420
PE;26;6200;Goiana;85.497
PE;26;6309;Granito;7.217
PE;26;6408;Gravatá;92.429
PE;26;6507;Iati;17.570
PE;26;6606;Ibimirim;28.825
PE;26;6705;Ibirajuba;7.334
PE;26;6804;Igarassu;123.017
PE;26;6903;Iguaracy;11.347
PE;26;7000;Inajá;27.758
PE;26;7109;Ingazeira;4.975
PE;26;7208;Ipojuca;106.539
PE;26;7307;Ipubi;30.720
PE;26;7406;Itacuruba;4.491
PE;26;7505;Itaíba;33.995
PE;26;7604;Ilha de Itamaracá;25.658
PE;26;7653;Itambé;36.652
PE;26;7703;Itapetim;14.236
PE;26;7752;Itapissuma;29.669
PE;26;7802;Itaquitinga;17.142
PE;26;7901;Jaboatão dos Guararapes;684.293
PE;26;7950;Jaqueira;10.440
PE;26;8008;Jataúba;16.328
PE;26;8057;Jatobá;14.477
PE;26;8107;João Alfredo;28.842
PE;26;8206;Joaquim Nabuco;13.416
PE;26;8255;Jucati;12.023
PE;26;8305;Jupi;16.022
PE;26;8404;Jurema;14.002
PE;26;8453;Lagoa do Carro;18.804
PE;26;8503;Lagoa de Itaenga;19.863
PE;26;8602;Lagoa do Ouro;12.367
PE;26;8701;Lagoa dos Gatos;14.333
PE;26;8750;Lagoa Grande;24.951
PE;26;8800;Lajedo;41.960
PE;26;8909;Limoeiro;59.236
PE;26;9006;Macaparana;24.642
PE;26;9105;Machados;11.387
PE;26;9154;Manari;27.046
PE;26;9204;Maraial;9.322
PE;26;9303;Mirandiba;14.605
PE;26;9402;Moreno;57.654
PE;26;9501;Nazaré da Mata;32.187
PE;26;9600;Olinda;364.717
PE;26;9709;Orobó;22.412
PE;26;9808;Orocó;14.129
PE;26;9907;Ouricuri;68.489
PE;26;10004;Palmares;56.475
PE;26;10103;Palmeirina;7.104
PE;26;10202;Panelas;23.337
PE;26;10301;Paranatama;12.778
PE;26;10400;Parnamirim;18.960
PE;26;10509;Passira;29.744
PE;26;10608;Paudalho;59.924
PE;26;10707;Paulista;365.144
PE;26;10806;Pedra;23.671
PE;26;10905;Pesqueira;65.481
PE;26;11002;Petrolândia;36.104
PE;26;11101;Petrolina;418.444
PE;26;11200;Poção;10.792
PE;26;11309;Pombos;26.942
PE;26;11408;Primavera;14.380
PE;26;11507;Quipapá;17.731
PE;26;11533;Quixaba;6.753
PE;26;11606;Recife;1.588.376
PE;26;11705;Riacho das Almas;21.490
PE;26;11804;Ribeirão;33.843
PE;26;11903;Rio Formoso;20.388
PE;26;12000;Sairé;11.213
PE;26;12109;Salgadinho;5.478
PE;26;12208;Salgueiro;65.946
PE;26;12307;Saloá;14.125
PE;26;12406;Sanharó;18.812
PE;26;12455;Santa Cruz;14.342
PE;26;12471;Santa Cruz da Baixa Verde;11.934
PE;26;12505;Santa Cruz do Capibaribe;104.854
PE;26;12554;Santa Filomena;12.360
PE;26;12604;Santa Maria da Boa Vista;42.782
PE;26;12703;Santa Maria do Cambucá;14.586
PE;26;12802;Santa Terezinha;10.487
PE;26;12901;São Benedito do Sul;13.456
PE;26;13008;São Bento do Una;51.165
PE;26;13107;São Caitano;39.243
PE;26;13206;São João;24.895
PE;26;13305;São Joaquim do Monte;20.438
PE;26;13404;São José da Coroa Grande;19.511
PE;26;13503;São José do Belmonte;36.890
PE;26;13602;São José do Egito;32.508
PE;26;13701;São Lourenço da Mata;118.258
PE;26;13800;São Vicente Férrer;17.177
PE;26;13909;Serra Talhada;98.816
PE;26;14006;Serrita;18.764
PE;26;14105;Sertânia;34.271
PE;26;14204;Sirinhaém;39.171
PE;26;14303;Moreilândia;10.839
PE;26;14402;Solidão;5.386
PE;26;14501;Surubim;67.821
PE;26;14600;Tabira;29.180
PE;26;14709;Tacaimbó;14.330
PE;26;14808;Tacaratu;24.898
PE;26;14857;Tamandaré;24.670
PE;26;15003;Taquaritinga do Norte;25.511
PE;26;15102;Terezinha;6.853
PE;26;15201;Terra Nova;9.231
PE;26;15300;Timbaúba;47.312
PE;26;15409;Toritama;43.921
PE;26;15508;Tracunhaém;14.439
PE;26;15607;Trindade;32.257
PE;26;15706;Triunfo;15.141
PE;26;15805;Tupanatinga;28.141
PE;26;15904;Tuparetama;8.261
PE;26;16001;Venturosa;17.563
PE;26;16100;Verdejante;9.483
PE;26;16183;Vertente do Lério;7.776
PE;26;16209;Vertentes;23.127
PE;26;16308;Vicência;27.151
PE;26;16407;Vitória de Santo Antão;144.243
PE;26;16506;Xexéu;11.699
AL;27;102;Água Branca;19.550
AL;27;201;Anadia;14.167
AL;27;300;Arapiraca;243.906
AL;27;409;Atalaia;38.480
AL;27;508;Barra de Santo Antônio;16.756
AL;27;607;Barra de São Miguel;8.123
AL;27;706;Batalha;17.103
AL;27;805;Belém;4.819
AL;27;904;Belo Monte;5.895
AL;27;1001;Boca da Mata;21.479
AL;27;1100;Branquinha;9.779
AL;27;1209;Cacimbinhas;10.705
AL;27;1308;Cajueiro;16.572
AL;27;1357;Campestre;6.808
AL;27;1407;Campo Alegre;32.558
AL;27;1506;Campo Grande;8.285
AL;27;1605;Canapi;15.730
AL;27;1704;Capela;15.051
AL;27;1803;Carneiros;9.206
AL;27;1902;Chã Preta;6.000
AL;27;2009;Coité do Nóia;11.036
AL;27;2108;Colônia Leopoldina;15.915
AL;27;2207;Coqueiro Seco;5.701
AL;27;2306;Coruripe;51.784
AL;27;2355;Craíbas;26.144
AL;27;2405;Delmiro Gouveia;52.845
AL;27;2504;Dois Riachos;9.898
AL;27;2553;Estrela de Alagoas;15.688
AL;27;2603;Feira Grande;23.204
AL;27;2702;Feliz Deserto;4.035
AL;27;2801;Flexeiras;9.745
AL;27;2900;Girau do Ponciano;37.337
AL;27;3007;Ibateguara;13.982
AL;27;3106;Igaci;24.445
AL;27;3205;Igreja Nova;22.113
AL;27;3304;Inhapi;15.396
AL;27;3403;Jacaré dos Homens;5.180
AL;27;3502;Jacuípe;5.419
AL;27;3601;Japaratinga;9.457
AL;27;3700;Jaramataia;5.069
AL;27;3759;Jequiá da Praia;9.607
AL;27;3809;Joaquim Gomes;17.342
AL;27;3908;Jundiá;4.175
AL;27;4005;Junqueiro;24.382
AL;27;4104;Lagoa da Canoa;18.836
AL;27;4203;Limoeiro de Anadia;25.184
AL;27;4302;Maceió;994.952
AL;27;4401;Major Isidoro;17.828
AL;27;4500;Maragogi;33.269
AL;27;4609;Maravilha;9.709
AL;27;4708;Marechal Deodoro;62.477
AL;27;4807;Maribondo;13.970
AL;27;4906;Mar Vermelho;3.208
AL;27;5002;Mata Grande;22.126
AL;27;5101;Matriz de Camaragibe;24.331
AL;27;5200;Messias;15.706
AL;27;5309;Minador do Negrão;4.935
AL;27;5408;Monteirópolis;7.344
AL;27;5507;Murici;25.926
AL;27;5606;Novo Lino;10.285
AL;27;5705;Olho d'Água das Flores;21.135
AL;27;5804;Olho d'Água do Casado;8.522
AL;27;5903;Olho d'Água Grande;4.381
AL;27;6000;Olivença;11.047
AL;27;6109;Ouro Branco;11.706
AL;27;6208;Palestina;4.408
AL;27;6307;Palmeira dos Índios;73.621
AL;27;6406;Pão de Açúcar;24.291
AL;27;6422;Pariconha;10.807
AL;27;6448;Paripueira;14.199
AL;27;6505;Passo de Camaragibe;14.070
AL;27;6604;Paulo Jacinto;6.691
AL;27;6703;Penedo;60.185
AL;27;6802;Piaçabuçu;16.192
AL;27;6901;Pilar;36.525
AL;27;7008;Pindoba;2.786
AL;27;7107;Piranhas;23.053
AL;27;7206;Poço das Trincheiras;12.965
AL;27;7305;Porto Calvo;24.509
AL;27;7404;Porto de Pedras;9.517
AL;27;7503;Porto Real do Colégio;20.273
AL;27;7602;Quebrangulo;11.303
AL;27;7701;Rio Largo;97.658
AL;27;7800;Roteiro;6.606
AL;27;7909;Santa Luzia do Norte;7.066
AL;27;8006;Santana do Ipanema;47.418
AL;27;8105;Santana do Mundaú;11.572
AL;27;8204;São Brás;6.557
AL;27;8303;São José da Laje;21.180
AL;27;8402;São José da Tapera;31.569
AL;27;8501;São Luís do Quitunde;31.785
AL;27;8600;São Miguel dos Campos;53.380
AL;27;8709;São Miguel dos Milagres;8.700
AL;27;8808;São Sebastião;32.707
AL;27;8907;Satuba;25.105
AL;27;8956;Senador Rui Palmeira;12.545
AL;27;9004;Tanque d'Arca;5.906
AL;27;9103;Taquarana;19.428
AL;27;9152;Teotônio Vilela;39.143
AL;27;9202;Traipu;24.106
AL;27;9301;União dos Palmares;60.860
AL;27;9400;Viçosa;24.414
SE;28;100;Amparo do São Francisco;2.202
SE;28;209;Aquidabã;20.556
SE;28;308;Aracaju;630.932
SE;28;407;Arauá;10.464
SE;28;506;Areia Branca;18.626
SE;28;605;Barra dos Coqueiros;45.175
SE;28;670;Boquim;25.007
SE;28;704;Brejo Grande;8.025
SE;28;1009;Campo do Brito;18.719
SE;28;1108;Canhoba;3.850
SE;28;1207;Canindé de São Francisco;33.641
SE;28;1306;Capela;32.783
SE;28;1405;Carira;20.314
SE;28;1504;Carmópolis;14.203
SE;28;1603;Cedro de São João;5.474
SE;28;1702;Cristinápolis;17.594
SE;28;1900;Cumbe;3.872
SE;28;2007;Divina Pastora;4.436
SE;28;2106;Estância;67.060
SE;28;2205;Feira Nova;6.358
SE;28;2304;Frei Paulo;14.921
SE;28;2403;Gararu;11.294
SE;28;2502;General Maynard;3.118
SE;28;2601;Gracho Cardoso;5.910
SE;28;2700;Ilha das Flores;8.499
SE;28;2809;Indiaroba;16.991
SE;28;2908;Itabaiana;109.250
SE;28;3005;Itabaianinha;42.230
SE;28;3104;Itabi;4.816
SE;28;3203;Itaporanga d'Ajuda;36.074
SE;28;3302;Japaratuba;16.451
SE;28;3401;Japoatã;13.723
SE;28;3500;Lagarto;105.957
SE;28;3609;Laranjeiras;24.047
SE;28;3708;Macambira;7.048
SE;28;3807;Malhada dos Bois;3.674
SE;28;3906;Malhador;11.712
SE;28;4003;Maruim;15.956
SE;28;4102;Moita Bonita;11.297
SE;28;4201;Monte Alegre de Sergipe;14.781
SE;28;4300;Muribeca;8.059
SE;28;4409;Neópolis;16.473
SE;28;4458;Nossa Senhora Aparecida;9.534
SE;28;4508;Nossa Senhora da Glória;43.686
SE;28;4607;Nossa Senhora das Dores;25.569
SE;28;4706;Nossa Senhora de Lourdes;6.409
SE;28;4805;Nossa Senhora do Socorro;204.081
SE;28;4904;Pacatuba;12.690
SE;28;5000;Pedra Mole;2.811
SE;28;5109;Pedrinhas;7.355
SE;28;5208;Pinhão;5.759
SE;28;5307;Pirambu;8.021
SE;28;5406;Poço Redondo;29.238
SE;28;5505;Poço Verde;22.217
SE;28;5604;Porto da Folha;27.348
SE;28;5703;Propriá;27.213
SE;28;5802;Riachão do Dantas;18.541
SE;28;5901;Riachuelo;8.853
SE;28;6008;Ribeirópolis;17.365
SE;28;6107;Rosário do Catete;9.507
SE;28;6206;Salgado;20.825
SE;28;6305;Santa Luzia do Itanhy;14.003
SE;28;6404;Santana do São Francisco;7.549
SE;28;6503;Santa Rosa de Lima;4.049
SE;28;6602;Santo Amaro das Brotas;11.289
SE;28;6701;São Cristóvão;101.213
SE;28;6800;São Domingos;10.559
SE;28;6909;São Francisco;3.330
SE;28;7006;São Miguel do Aleixo;3.471
SE;28;7105;Simão Dias;44.503
SE;28;7204;Siriri;7.981
SE;28;7303;Telha;3.389
SE;28;7402;Tobias Barreto;52.783
SE;28;7501;Tomar do Geru;12.094
SE;28;7600;Umbaúba;24.618
BA;29;108;Abaíra;7.407
BA;29;207;Abaré;18.269
BA;29;306;Acajutiba;14.200
BA;29;355;Adustina;14.510
BA;29;405;Água Fria;14.833
BA;29;504;Érico Cardoso;10.947
BA;29;603;Aiquara;4.583
BA;29;702;Alagoinhas;161.196
BA;29;801;Alcobaça;25.601
BA;29;900;Almadina;5.296
BA;29;1007;Amargosa;38.585
BA;29;1106;Amélia Rodrigues;24.830
BA;29;1155;América Dourada;15.572
BA;29;1205;Anagé;26.745
BA;29;1304;Andaraí;13.545
BA;29;1353;Andorinha;15.491
BA;29;1403;Angical;14.178
BA;29;1502;Anguera;11.490
BA;29;1601;Antas;14.984
BA;29;1700;Antônio Cardoso;11.498
BA;29;1809;Antônio Gonçalves;11.248
BA;29;1908;Aporá;16.361
BA;29;1957;Apuarema;7.101
BA;29;2005;Aracatu;14.440
BA;29;2054;Araçás;11.953
BA;29;2104;Araci;50.308
BA;29;2203;Aramari;10.106
BA;29;2252;Arataca;10.433
BA;29;2302;Aratuípe;8.993
BA;29;2401;Aurelino Leal;11.339
BA;29;2500;Baianópolis;14.138
BA;29;2609;Baixa Grande;18.628
BA;29;2658;Banzaê;12.288
BA;29;2708;Barra;53.642
BA;29;2807;Barra da Estiva;27.743
BA;29;2906;Barra do Choça;38.581
BA;29;3003;Barra do Mendes;14.376
BA;29;3102;Barra do Rocha;5.898
BA;29;3201;Barreiras;171.634
BA;29;3235;Barro Alto;13.922
BA;29;3276;Barrocas;15.780
BA;29;3300;Barro Preto;5.936
BA;29;3409;Belmonte;20.527
BA;29;3508;Belo Campo;19.074
BA;29;3607;Biritinga;15.603
BA;29;3706;Boa Nova;14.008
BA;29;3805;Boa Vista do Tupim;17.262
BA;29;3904;Bom Jesus da Lapa;68.866
BA;29;3953;Bom Jesus da Serra;10.018
BA;29;4001;Boninal;14.125
BA;29;4050;Bonito;16.425
BA;29;4100;Boquira;19.782
BA;29;4209;Botuporã;11.427
BA;29;4308;Brejões;13.224
BA;29;4407;Brejolândia;9.363
BA;29;4506;Brotas de Macaúbas;12.180
BA;29;4605;Brumado;74.368
BA;29;4704;Buerarema;14.950
BA;29;4753;Buritirama;20.221
BA;29;4803;Caatiba;6.128
BA;29;4852;Cabaceiras do Paraguaçu;17.024
BA;29;4902;Cachoeira;30.498
BA;29;5008;Caculé;23.293
BA;29;5107;Caém;10.733
BA;29;5156;Caetanos;11.432
BA;29;5206;Caetité;54.730
BA;29;5305;Cafarnaum;18.057
BA;29;5404;Cairu;18.578
BA;29;5503;Caldeirão Grande;13.597
BA;29;5602;Camacan;22.485
BA;29;5701;Camaçari;321.636
BA;29;5800;Camamu;31.694
BA;29;5909;Campo Alegre de Lourdes;32.500
BA;29;6006;Campo Formoso;75.112
BA;29;6105;Canápolis;10.641
BA;29;6204;Canarana;25.007
BA;29;6303;Canavieiras;34.392
BA;29;6402;Candeal;7.940
BA;29;6501;Candeias;74.854
BA;29;6600;Candiba;13.417
BA;29;6709;Cândido Sales;26.469
BA;29;6808;Cansanção;39.725
BA;29;6824;Canudos;16.693
BA;29;6857;Capela do Alto Alegre;11.035
BA;29;6873;Capim Grosso;35.437
BA;29;6899;Caraíbas;10.259
BA;29;6907;Caravelas;21.384
BA;29;7004;Cardeal da Silva;8.633
BA;29;7103;Carinhanha;30.439
BA;29;7202;Casa Nova;76.131
BA;29;7301;Castro Alves;25.470
BA;29;7400;Catolândia;3.567
BA;29;7509;Catu;50.109
BA;29;7558;Caturama;9.108
BA;29;7608;Central;16.847
BA;29;7707;Chorrochó;10.933
BA;29;7806;Cícero Dantas;32.292
BA;29;7905;Cipó;17.875
BA;29;8002;Coaraci;17.557
BA;29;8101;Cocos;19.865
BA;29;8200;Conceição da Feira;21.529
BA;29;8309;Conceição do Almeida;16.134
BA;29;8408;Conceição do Coité;71.601
BA;29;8507;Conceição do Jacuípe;37.622
BA;29;8606;Conde;24.460
BA;29;8705;Condeúba;17.567
BA;29;8804;Contendas do Sincorá;4.499
BA;29;8903;Coração de Maria;28.408
BA;29;9000;Cordeiros;7.748
BA;29;9109;Coribe;14.463
BA;29;9208;Coronel João Sá;17.598
BA;29;9307;Correntina;34.266
BA;29;9406;Cotegipe;13.463
BA;29;9505;Cravolândia;4.491
BA;29;9604;Crisópolis;20.346
BA;29;9703;Cristópolis;14.549
BA;29;9802;Cruz das Almas;63.326
BA;29;9901;Curaçá;36.127
BA;29;10008;Dário Meira;11.054
BA;29;10057;Dias d'Ávila;75.296
BA;29;10107;Dom Basílio;12.329
BA;29;10206;Dom Macedo Costa;4.608
BA;29;10305;Elísio Medrado;8.069
BA;29;10404;Encruzilhada;19.450
BA;29;10503;Entre Rios;39.890
BA;29;10602;Esplanada;34.163
BA;29;10701;Euclides da Cunha;64.768
BA;29;10727;Eunápolis;121.067
BA;29;10750;Fátima;18.480
BA;29;10776;Feira da Mata;5.831
BA;29;10800;Feira de Santana;660.806
BA;29;10859;Filadélfia;18.637
BA;29;10909;Firmino Alves;4.993
BA;29;11006;Floresta Azul;11.455
BA;29;11105;Formosa do Rio Preto;27.567
BA;29;11204;Gandu;34.051
BA;29;11253;Gavião;4.489
BA;29;11303;Gentio do Ouro;11.276
BA;29;11402;Glória;16.107
BA;29;11501;Gongogi;5.479
BA;29;11600;Governador Mangabeira;21.353
BA;29;11659;Guajeru;8.177
BA;29;11709;Guanambi;93.488
BA;29;11808;Guaratinga;19.413
BA;29;11857;Heliópolis;13.055
BA;29;11907;Iaçu;25.315
BA;29;12004;Ibiassucê;10.746
BA;29;12103;Ibicaraí;22.131
BA;29;12202;Ibicoara;21.827
BA;29;12301;Ibicuí;14.264
BA;29;12400;Ibipeba;17.134
BA;29;12509;Ibipitanga;14.317
BA;29;12608;Ibiquera;3.833
BA;29;12707;Ibirapitanga;26.917
BA;29;12806;Ibirapuã;9.297
BA;29;12905;Ibirataia;19.377
BA;29;13002;Ibitiara;15.049
BA;29;13101;Ibititá;17.517
BA;29;13200;Ibotirama;27.723
BA;29;13309;Ichu;6.428
BA;29;13408;Igaporã;16.069
BA;29;13457;Igrapiúna;13.501
BA;29;13507;Iguaí;21.763
BA;29;13606;Ilhéus;189.149
BA;29;13705;Inhambupe;35.390
BA;29;13804;Ipecaetá;14.016
BA;29;13903;Ipiaú;42.429
BA;29;14000;Ipirá;59.222
BA;29;14109;Ipupiara;10.349
BA;29;14208;Irajuba;6.232
BA;29;14307;Iramaia;11.038
BA;29;14406;Iraquara;24.833
BA;29;14505;Irará;29.572
BA;29;14604;Irecê;78.781
BA;29;14653;Itabela;29.588
BA;29;14703;Itaberaba;68.425
BA;29;14802;Itabuna;196.344
BA;29;14901;Itacaré;29.496
BA;29;15007;Itaeté;13.775
BA;29;15106;Itagi;14.347
BA;29;15205;Itagibá;15.796
BA;29;15304;Itagimirim;6.490
BA;29;15353;Itaguaçu da Bahia;12.669
BA;29;15403;Itaju do Colônia;6.118
BA;29;15502;Itajuípe;19.191
BA;29;15601;Itamaraju;61.999
BA;29;15700;Itamari;7.187
BA;29;15809;Itambé;25.088
BA;29;15908;Itanagra;6.078
BA;29;16005;Itanhém;18.203
BA;29;16104;Itaparica;20.353
BA;29;16203;Itapé;10.649
BA;29;16302;Itapebi;9.464
BA;29;16401;Itapetinga;68.724
BA;29;16500;Itapicuru;33.284
BA;29;16609;Itapitanga;10.640
BA;29;16708;Itaquara;8.464
BA;29;16807;Itarantim;17.485
BA;29;16856;Itatim;16.454
BA;29;16906;Itiruçu;11.211
BA;29;17003;Itiúba;35.490
BA;29;17102;Itororó;16.849
BA;29;17201;Ituaçu;18.506
BA;29;17300;Ituberá;22.154
BA;29;17334;Iuiu;11.559
BA;29;17359;Jaborandi;9.600
BA;29;17409;Jacaraci;14.910
BA;29;17508;Jacobina;86.896
BA;29;17607;Jaguaquara;47.624
BA;29;17706;Jaguarari;34.528
BA;29;17805;Jaguaripe;18.349
BA;29;17904;Jandaíra;9.508
BA;29;18001;Jequié;169.201
BA;29;18100;Jeremoabo;39.539
BA;29;18209;Jiquiriçá;14.063
BA;29;18308;Jitaúna;14.824
BA;29;18357;João Dourado;25.892
BA;29;18407;Juazeiro;256.122
BA;29;18456;Jucuruçu;9.930
BA;29;18506;Jussara;17.007
BA;29;18555;Jussari;6.048
BA;29;18605;Jussiape;7.567
BA;29;18704;Lafaiete Coutinho;4.228
BA;29;18753;Lagoa Real;14.550
BA;29;18803;Laje;21.705
BA;29;18902;Lajedão;3.994
BA;29;19009;Lajedinho;3.610
BA;29;19058;Lajedo do Tabocal;7.683
BA;29;19108;Lamarão;9.303
BA;29;19157;Lapão;27.014
BA;29;19207;Lauro de Freitas;219.564
BA;29;19306;Lençóis;11.194
BA;29;19405;Licínio de Almeida;12.202
BA;29;19504;Livramento de Nossa Senhora;46.376
BA;29;19553;Luís Eduardo Magalhães;118.382
BA;29;19603;Macajuba;10.740
BA;29;19702;Macarani;22.768
BA;29;19801;Macaúbas;43.653
BA;29;19900;Macururé;7.435
BA;29;19926;Madre de Deus;19.224
BA;29;19959;Maetinga;7.218
BA;29;20007;Maiquinique;9.009
BA;29;20106;Mairi;18.130
BA;29;20205;Malhada;15.814
BA;29;20304;Malhada de Pedras;8.982
BA;29;20403;Manoel Vitorino;14.287
BA;29;20452;Mansidão;14.542
BA;29;20502;Maracás;29.330
BA;29;20601;Maragogipe;37.041
BA;29;20700;Maraú;25.804
BA;29;20809;Marcionílio Souza;9.475
BA;29;20908;Mascote;13.918
BA;29;21005;Mata de São João;44.962
BA;29;21054;Matina;10.611
BA;29;21104;Medeiros Neto;22.801
BA;29;21203;Miguel Calmon;25.263
BA;29;21302;Milagres;11.436
BA;29;21401;Mirangaba;16.167
BA;29;21450;Mirante;10.526
BA;29;21500;Monte Santo;49.807
BA;29;21609;Morpará;8.220
BA;29;21708;Morro do Chapéu;35.235
BA;29;21807;Mortugaba;11.477
BA;29;21906;Mucugê;12.712
BA;29;22003;Mucuri;40.114
BA;29;22052;Mulungu do Morro;13.648
BA;29;22102;Mundo Novo;17.197
BA;29;22201;Muniz Ferreira;7.453
BA;29;22250;Muquém do São Francisco;10.803
BA;29;22300;Muritiba;30.180
BA;29;22409;Mutuípe;20.590
BA;29;22508;Nazaré;28.427
BA;29;22607;Nilo Peçanha;12.399
BA;29;22656;Nordestina;19.711
BA;29;22706;Nova Canaã;13.970
BA;29;22730;Nova Fátima;8.283
BA;29;22755;Nova Ibiá;6.696
BA;29;22805;Nova Itarana;8.073
BA;29;22854;Nova Redenção;7.670
BA;29;22904;Nova Soure;24.865
BA;29;23001;Nova Viçosa;41.629
BA;29;23035;Novo Horizonte;11.586
BA;29;23050;Novo Triunfo;11.060
BA;29;23100;Olindina;22.956
BA;29;23209;Oliveira dos Brejinhos;21.323
BA;29;23308;Ouriçangas;7.925
BA;29;23357;Ourolândia;20.141
BA;29;23407;Palmas de Monte Alto;20.666
BA;29;23506;Palmeiras;10.894
BA;29;23605;Paramirim;21.025
BA;29;23704;Paratinga;30.680
BA;29;23803;Paripiranga;27.860
BA;29;23902;Pau Brasil;9.537
BA;29;24009;Paulo Afonso;119.418
BA;29;24058;Pé de Serra;13.677
BA;29;24108;Pedrão;6.403
BA;29;24207;Pedro Alexandre;14.226
BA;29;24306;Piatã;20.938
BA;29;24405;Pilão Arcado;37.388
BA;29;24504;Pindaí;15.125
BA;29;24603;Pindobaçu;19.601
BA;29;24652;Pintadas;10.654
