"UF";"IBGE";"Município";"Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"AL";270730;"Porto Calvo";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270740;"Porto de Pedras";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270750;"Porto Real do Colégio";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270760;"Quebrangulo";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270770;"Rio Largo";;1;1;100;100;"ALCANÇOU"
"AL";270780;"Roteiro";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270790;"Santa Luzia do Norte";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270800;"Santana do Ipanema";;3;3;100;100;"ALCANÇOU"
"AL";270810;"Santana do Mundaú";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270820;"São Brás";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270830;"São José da Laje";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270840;"São José da Tapera";;1;1;100;100;"ALCANÇOU"
"AL";270850;"São Luís do Quitunde";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270860;"São Miguel dos Campos";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270870;"São Miguel dos Milagres";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270880;"São Sebastião";;4;4;100;100;"ALCANÇOU"
"AL";270890;"Satuba";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270895;"Senador Rui Palmeira";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270900;"Tanque d'Arca";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270910;"Taquarana";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270915;"Teotônio Vilela";"X";0;0;;;"NÃO ALCANÇOU"
"AL";270920;"Traipu";;1;1;100;100;"ALCANÇOU"
"AL";270930;"União dos Palmares";;1;1;100;100;"ALCANÇOU"
"AL";270940;"Viçosa";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280010;"Amparo de São Francisco";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280020;"Aquidabã";;1;1;100;100;"ALCANÇOU"
"SE";280030;"Aracaju";;9;9;100;100;"ALCANÇOU"
"SE";280040;"Arauá";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280050;"Areia Branca";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280060;"Barra dos Coqueiros";;3;3;100;100;"ALCANÇOU"
"SE";280067;"Boquim";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280070;"Brejo Grande";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280100;"Campo do Brito";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280110;"Canhoba";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280120;"Canindé de São Francisco";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280130;"Capela";;1;1;100;100;"ALCANÇOU"
"SE";280140;"Carira";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280150;"Carmópolis";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280160;"Cedro de São João";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280170;"Cristinápolis";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280190;"Cumbe";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280200;"Divina Pastora";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280210;"Estância";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280220;"Feira Nova";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280230;"Frei Paulo";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280240;"Gararu";;1;1;100;100;"ALCANÇOU"
"SE";280250;"General Maynard";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280260;"Gracho Cardoso";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280270;"Ilha das Flores";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280280;"Indiaroba";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280290;"Itabaiana";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280300;"Itabaianinha";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280310;"Itabi";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280320;"Itaporanga d'Ajuda";;2;2;100;100;"ALCANÇOU"
"SE";280330;"Japaratuba";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280340;"Japoatã";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280350;"Lagarto";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280360;"Laranjeiras";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280370;"Macambira";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280380;"Malhada dos Bois";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280390;"Malhador";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280400;"Maruim";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280410;"Moita Bonita";;1;1;100;100;"ALCANÇOU"
"SE";280420;"Monte Alegre de Sergipe";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280430;"Muribeca";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280440;"Neópolis";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280445;"Nossa Senhora Aparecida";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280450;"Nossa Senhora da Glória";;2;2;100;100;"ALCANÇOU"
"SE";280460;"Nossa Senhora das Dores";;1;1;100;100;"ALCANÇOU"
"SE";280470;"Nossa Senhora de Lourdes";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280480;"Nossa Senhora do Socorro";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"SE";280490;"Pacatuba";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280500;"Pedra Mole";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280510;"Pedrinhas";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280520;"Pinhão";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280530;"Pirambu";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280540;"Poço Redondo";;1;1;100;100;"ALCANÇOU"
"SE";280550;"Poço Verde";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280560;"Porto da Folha";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280570;"Propriá";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280580;"Riachão do Dantas";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280590;"Riachuelo";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280600;"Ribeirópolis";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280610;"Rosário do Catete";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280620;"Salgado";;1;1;100;100;"ALCANÇOU"
"SE";280630;"Santa Luzia do Itanhy";;1;1;100;100;"ALCANÇOU"
"SE";280640;"Santana do São Francisco";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280650;"Santa Rosa de Lima";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280660;"Santo Amaro das Brotas";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280670;"São Cristóvão";;5;5;100;100;"ALCANÇOU"
"SE";280680;"São Domingos";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280690;"São Francisco";;0;1;0;0;"NÃO ALCANÇOU"
"SE";280700;"São Miguel do Aleixo";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280710;"Simão Dias";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280720;"Siriri";;1;1;100;100;"ALCANÇOU"
"SE";280730;"Telha";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280740;"Tobias Barreto";;1;1;100;100;"ALCANÇOU"
"SE";280750;"Tomar do Geru";"X";0;0;;;"NÃO ALCANÇOU"
"SE";280760;"Umbaúba";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290010;"Abaíra";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290020;"Abaré";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290030;"Acajutiba";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290035;"Adustina";;1;2;50;50;"NÃO ALCANÇOU"
"BA";290040;"Água Fria";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290050;"Érico Cardoso";;1;1;100;100;"ALCANÇOU"
"BA";290060;"Aiquara";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290070;"Alagoinhas";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290080;"Alcobaça";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290090;"Almadina";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290100;"Amargosa";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"BA";290110;"Amélia Rodrigues";;1;1;100;100;"ALCANÇOU"
"BA";290115;"América Dourada";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290120;"Anagé";;1;2;50;50;"NÃO ALCANÇOU"
"BA";290130;"Andaraí";;1;1;100;100;"ALCANÇOU"
"BA";290135;"Andorinha";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290140;"Angical";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290150;"Anguera";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290160;"Antas";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290170;"Antônio Cardoso";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290180;"Antônio Gonçalves";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290190;"Aporá";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290195;"Apuarema";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290200;"Aracatu";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290205;"Araças";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290210;"Araci";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290220;"Aramari";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290225;"Arataca";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290230;"Aratuípe";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290240;"Aurelino Leal";;1;1;100;100;"ALCANÇOU"
"BA";290250;"Baianópolis";;0;1;0;0;"NÃO ALCANÇOU"
"BA";290260;"Baixa Grande";;0;1;0;0;"NÃO ALCANÇOU"
"BA";290265;"Banzaê";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290270;"Barra";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290280;"Barra da Estiva";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290290;"Barra do Choça";;2;2;100;100;"ALCANÇOU"
"BA";290300;"Barra do Mendes";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290310;"Barra do Rocha";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290320;"Barreiras";;5;5;100;100;"ALCANÇOU"
"BA";290323;"Barro Alto";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290327;"Barrocas";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290330;"Barro Preto";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290340;"Belmonte";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290350;"Belo Campo";;0;5;0;0;"NÃO ALCANÇOU"
"BA";290360;"Biritinga";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290370;"Boa Nova";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290380;"Boa Vista do Tupim";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290390;"Bom Jesus da Lapa";;1;1;100;100;"ALCANÇOU"
"BA";290395;"Bom Jesus da Serra";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290400;"Boninal";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290405;"Bonito";;1;1;100;100;"ALCANÇOU"
"BA";290410;"Boquira";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290420;"Botuporã";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290430;"Brejões";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290440;"Brejolândia";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290450;"Brotas de Macaúbas";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290460;"Brumado";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290470;"Buerarema";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290475;"Buritirama";;1;1;100;100;"ALCANÇOU"
"BA";290480;"Caatiba";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290485;"Cabaceiras do Paraguaçu";;0;2;0;0;"NÃO ALCANÇOU"
"BA";290490;"Cachoeira";;4;4;100;100;"ALCANÇOU"
"BA";290500;"Caculé";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290510;"Caém";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290515;"Caetanos";;0;1;0;0;"NÃO ALCANÇOU"
"BA";290520;"Caetité";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290530;"Cafarnaum";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290540;"Cairu";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290550;"Caldeirão Grande";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290560;"Camacan";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290570;"Camaçari";;14;14;100;100;"ALCANÇOU"
"BA";290580;"Camamu";;1;1;100;100;"ALCANÇOU"
"BA";290590;"Campo Alegre de Lourdes";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290600;"Campo Formoso";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290610;"Canápolis";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290620;"Canarana";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290630;"Canavieiras";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290640;"Candeal";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290650;"Candeias";;1;1;100;100;"ALCANÇOU"
"BA";290660;"Candiba";;0;1;0;0;"NÃO ALCANÇOU"
"BA";290670;"Cândido Sales";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290680;"Cansanção";;1;1;100;100;"ALCANÇOU"
"BA";290682;"Canudos";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290685;"Capela do Alto Alegre";;1;1;100;100;"ALCANÇOU"
"BA";290687;"Capim Grosso";;2;2;100;100;"ALCANÇOU"
"BA";290689;"Caraíbas";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290690;"Caravelas";;5;9;55,5555555555556;55,6;"NÃO ALCANÇOU"
"BA";290700;"Cardeal da Silva";;1;1;100;100;"ALCANÇOU"
"BA";290710;"Carinhanha";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290720;"Casa Nova";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290730;"Castro Alves";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290740;"Catolândia";;1;1;100;100;"ALCANÇOU"
"BA";290750;"Catu";;1;1;100;100;"ALCANÇOU"
"BA";290755;"Caturama";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290760;"Central";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290770;"Chorrochó";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290780;"Cícero Dantas";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290790;"Cipó";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290800;"Coaraci";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290810;"Cocos";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290820;"Conceição da Feira";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290830;"Conceição do Almeida";;0;1;0;0;"NÃO ALCANÇOU"
"BA";290840;"Conceição do Coité";;1;3;33,3333333333333;33,3;"NÃO ALCANÇOU"
"BA";290850;"Conceição do Jacuípe";;0;1;0;0;"NÃO ALCANÇOU"
"BA";290860;"Conde";;3;5;60;60;"NÃO ALCANÇOU"
"BA";290870;"Condeúba";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290880;"Contendas do Sincorá";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290890;"Coração de Maria";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290900;"Cordeiros";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290910;"Coribe";;1;1;100;100;"ALCANÇOU"
"BA";290920;"Coronel João Sá";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290930;"Correntina";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290940;"Cotegipe";;1;1;100;100;"ALCANÇOU"
"BA";290950;"Cravolândia";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290960;"Crisópolis";;1;1;100;100;"ALCANÇOU"
"BA";290970;"Cristópolis";"X";0;0;;;"NÃO ALCANÇOU"
"BA";290980;"Cruz das Almas";;1;1;100;100;"ALCANÇOU"
"BA";290990;"Curaçá";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291000;"Dário Meira";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291005;"Dias d'Ávila";;20;22;90,9090909090909;90,9;"ALCANÇOU"
"BA";291010;"Dom Basílio";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291020;"Dom Macedo Costa";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291030;"Elísio Medrado";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291040;"Encruzilhada";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291050;"Entre Rios";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291060;"Esplanada";;1;2;50;50;"NÃO ALCANÇOU"
"BA";291070;"Euclides da Cunha";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291072;"Eunápolis";;6;6;100;100;"ALCANÇOU"
"BA";291075;"Fátima";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291077;"Feira da Mata";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291080;"Feira de Santana";;19;24;79,1666666666667;79,2;"NÃO ALCANÇOU"
"BA";291085;"Filadélfia";;1;2;50;50;"NÃO ALCANÇOU"
"BA";291090;"Firmino Alves";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291100;"Floresta Azul";;1;1;100;100;"ALCANÇOU"
"BA";291110;"Formosa do Rio Preto";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291120;"Gandu";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291125;"Gavião";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291130;"Gentio do Ouro";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291140;"Glória";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291150;"Gongogi";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291160;"Governador Mangabeira";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291165;"Guajeru";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291170;"Guanambi";;1;1;100;100;"ALCANÇOU"
"BA";291180;"Guaratinga";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291185;"Heliópolis";;1;1;100;100;"ALCANÇOU"
"BA";291190;"Iaçu";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291200;"Ibiassucê";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291210;"Ibicaraí";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291220;"Ibicoara";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291230;"Ibicuí";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291240;"Ibipeba";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291250;"Ibipitanga";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291260;"Ibiquera";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291270;"Ibirapitanga";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291280;"Ibirapuã";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291290;"Ibirataia";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291300;"Ibitiara";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291310;"Ibititá";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291320;"Ibotirama";;1;2;50;50;"NÃO ALCANÇOU"
"BA";291330;"Ichu";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291340;"Igaporã";;1;1;100;100;"ALCANÇOU"
"BA";291345;"Igrapiúna";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291350;"Iguaí";;1;1;100;100;"ALCANÇOU"
"BA";291360;"Ilhéus";;1;2;50;50;"NÃO ALCANÇOU"
"BA";291370;"Inhambupe";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291380;"Ipecaetá";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291390;"Ipiaú";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291400;"Ipirá";;1;1;100;100;"ALCANÇOU"
"BA";291410;"Ipupiara";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291420;"Irajuba";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291430;"Iramaia";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291440;"Iraquara";;1;1;100;100;"ALCANÇOU"
"BA";291450;"Irará";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291460;"Irecê";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291465;"Itabela";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291470;"Itaberaba";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291480;"Itabuna";;3;3;100;100;"ALCANÇOU"
"BA";291490;"Itacaré";;2;2;100;100;"ALCANÇOU"
"BA";291500;"Itaeté";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291510;"Itagi";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291520;"Itagibá";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291530;"Itagimirim";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291535;"Itaguaçu da Bahia";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291540;"Itaju do Colônia";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291550;"Itajuípe";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291560;"Itamaraju";;1;1;100;100;"ALCANÇOU"
"BA";291570;"Itamari";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291580;"Itambé";;1;1;100;100;"ALCANÇOU"
"BA";291590;"Itanagra";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291600;"Itanhém";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291610;"Itaparica";;1;17;5,88235294117647;5,9;"NÃO ALCANÇOU"
"BA";291620;"Itapé";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291630;"Itapebi";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291640;"Itapetinga";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291650;"Itapicuru";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291660;"Itapitanga";;1;1;100;100;"ALCANÇOU"
"BA";291670;"Itaquara";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291680;"Itarantim";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291685;"Itatim";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291690;"Itiruçu";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291700;"Itiúba";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291710;"Itororó";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291720;"Ituaçu";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291730;"Ituberá";;3;3;100;100;"ALCANÇOU"
"BA";291733;"Iuiú";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291735;"Jaborandi";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291740;"Jacaraci";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291750;"Jacobina";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291760;"Jaguaquara";;0;1;0;0;"NÃO ALCANÇOU"
"BA";291770;"Jaguarari";;1;1;100;100;"ALCANÇOU"
"BA";291780;"Jaguaripe";;1;1;100;100;"ALCANÇOU"
"BA";291790;"Jandaíra";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291800;"Jequié";;0;1;0;0;"NÃO ALCANÇOU"
"BA";291810;"Jeremoabo";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291820;"Jiquiriçá";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291830;"Jitaúna";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291835;"João Dourado";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291840;"Juazeiro";;0;1;0;0;"NÃO ALCANÇOU"
"BA";291845;"Jucuruçu";;0;1;0;0;"NÃO ALCANÇOU"
"BA";291850;"Jussara";;0;1;0;0;"NÃO ALCANÇOU"
"BA";291855;"Jussari";;1;1;100;100;"ALCANÇOU"
"BA";291860;"Jussiape";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291870;"Lafaiete Coutinho";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291875;"Lagoa Real";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291880;"Laje";;1;1;100;100;"ALCANÇOU"
"BA";291890;"Lajedão";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291900;"Lajedinho";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291905;"Lajedo do Tabocal";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291910;"Lamarão";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291915;"Lapão";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291920;"Lauro de Freitas";;3;3;100;100;"ALCANÇOU"
"BA";291930;"Lençóis";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291940;"Licínio de Almeida";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291950;"Livramento de Nossa Senhora";;0;1;0;0;"NÃO ALCANÇOU"
"BA";291955;"Luís Eduardo Magalhães";;0;1;0;0;"NÃO ALCANÇOU"
"BA";291960;"Macajuba";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291970;"Macarani";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291980;"Macaúbas";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291990;"Macururé";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291992;"Madre de Deus";"X";0;0;;;"NÃO ALCANÇOU"
"BA";291995;"Maetinga";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292000;"Maiquinique";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292010;"Mairi";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292020;"Malhada";;0;1;0;0;"NÃO ALCANÇOU"
"BA";292030;"Malhada de Pedras";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292040;"Manoel Vitorino";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292045;"Mansidão";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292050;"Maracás";;3;4;75;75;"NÃO ALCANÇOU"
"BA";292060;"Maragogipe";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292070;"Maraú";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292080;"Marcionílio Souza";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292090;"Mascote";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292100;"Mata de São João";;1;1;100;100;"ALCANÇOU"
"BA";292105;"Matina";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292110;"Medeiros Neto";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292120;"Miguel Calmon";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292130;"Milagres";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292140;"Mirangaba";;0;1;0;0;"NÃO ALCANÇOU"
"BA";292145;"Mirante";"X";0;0;;;"NÃO ALCANÇOU"
"BA";292150;"Monte Santo";;1;1;100;100;"ALCANÇOU"
"BA";292160;"Morpará";"X";0;0;;;"NÃO ALCANÇOU"
