"UF";"cod_mun";"NUM_2025.a";"DEN_2025.a";"NUM_2025";"DEN_2025";"RES_2025";"Alcançou a meta?";"RES";"METAS"
"ES";320030;58;60;4,83333333333333;5;0,966666666666667;"Sim";96,7;"ALCANÇOU"
"ES";320035;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320040;123;123;10,25;10,25;1;"Sim";100;"ALCANÇOU"
"ES";320050;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320060;215;216;17,9166666666667;18;0,99537037037037;"Sim";99,5;"ALCANÇOU"
"ES";320070;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"ES";320080;163;168;13,5833333333333;14;0,970238095238095;"Sim";97;"ALCANÇOU"
"ES";320090;57;72;4,75;6;0,791666666666667;"Não";79,2;"NÃO ALCANÇOU"
"ES";320100;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320110;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320115;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"ES";320120;345;384;28,75;32;0,8984375;"Sim";89,8;"ALCANÇOU"
"ES";320130;298;318;24,8333333333333;26,5;0,937106918238994;"Sim";93,7;"ALCANÇOU"
"ES";320140;19;44;1,58333333333333;3,66666666666667;0,431818181818182;"Não";43,2;"NÃO ALCANÇOU"
"ES";320150;149;163;12,4166666666667;13,5833333333333;0,914110429447853;"Sim";91,4;"ALCANÇOU"
"ES";320160;88;108;7,33333333333333;9;0,814814814814815;"Sim";81,5;"ALCANÇOU"
"ES";320170;12;14;1;1,16666666666667;0,857142857142857;"Sim";85,7;"ALCANÇOU"
"ES";320180;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320190;132;132;11;11;1;"Sim";100;"ALCANÇOU"
"ES";320200;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320210;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"ES";320220;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"ES";320225;46;48;3,83333333333333;4;0,958333333333333;"Sim";95,8;"ALCANÇOU"
"ES";320230;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320240;178;180;14,8333333333333;15;0,988888888888889;"Sim";98,9;"ALCANÇOU"
"ES";320245;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320250;24;36;2;3;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"ES";320255;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320260;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"ES";320265;81;96;6,75;8;0,84375;"Sim";84,4;"ALCANÇOU"
"ES";320270;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320280;85;103;7,08333333333333;8,58333333333333;0,825242718446602;"Sim";82,5;"ALCANÇOU"
"ES";320290;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320300;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"ES";320305;107;114;8,91666666666667;9,5;0,93859649122807;"Sim";93,9;"ALCANÇOU"
"ES";320310;12;20;1;1,66666666666667;0,6;"Não";60;"NÃO ALCANÇOU"
"ES";320313;12;20;1;1,66666666666667;0,6;"Não";60;"NÃO ALCANÇOU"
"ES";320316;52;74;4,33333333333333;6,16666666666667;0,702702702702703;"Não";70,3;"NÃO ALCANÇOU"
"ES";320320;383;384;31,9166666666667;32;0,997395833333333;"Sim";99,7;"ALCANÇOU"
"ES";320330;36;48;3;4;0,75;"Não";75;"NÃO ALCANÇOU"
"ES";320332;105;109;8,75;9,08333333333333;0,963302752293578;"Sim";96,3;"ALCANÇOU"
"ES";320334;91;108;7,58333333333333;9;0,842592592592593;"Sim";84,3;"ALCANÇOU"
"ES";320335;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320340;45;120;3,75;10;0,375;"Não";37,5;"NÃO ALCANÇOU"
"ES";320350;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"ES";320360;16;36;1,33333333333333;3;0,444444444444444;"Não";44,4;"NÃO ALCANÇOU"
"ES";320370;71;72;5,91666666666667;6;0,986111111111111;"Sim";98,6;"ALCANÇOU"
"ES";320380;15;72;1,25;6;0,208333333333333;"Não";20,8;"NÃO ALCANÇOU"
"ES";320390;84;129;7;10,75;0,651162790697674;"Não";65,1;"NÃO ALCANÇOU"
"ES";320400;33;36;2,75;3;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"ES";320405;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"ES";320410;46;56;3,83333333333333;4,66666666666667;0,821428571428571;"Sim";82,1;"ALCANÇOU"
"ES";320420;108;120;9;10;0,9;"Sim";90;"ALCANÇOU"
"ES";320425;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320430;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320435;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"ES";320440;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320450;16;56;1,33333333333333;4,66666666666667;0,285714285714286;"Não";28,6;"NÃO ALCANÇOU"
"ES";320455;161;162;13,4166666666667;13,5;0,993827160493827;"Sim";99,4;"ALCANÇOU"
"ES";320460;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"ES";320465;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320470;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320480;12;18;1;1,5;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"ES";320490;273;333;22,75;27,75;0,81981981981982;"Sim";82;"ALCANÇOU"
"ES";320495;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320500;483;492;40,25;41;0,981707317073171;"Sim";98,2;"ALCANÇOU"
"ES";320501;75;98;6,25;8,16666666666667;0,76530612244898;"Não";76,5;"NÃO ALCANÇOU"
"ES";320503;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320506;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"ES";320510;214;219;17,8333333333333;18,25;0,977168949771689;"Sim";97,7;"ALCANÇOU"
"ES";320515;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320517;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"ES";320520;294;296;24,5;24,6666666666667;0,993243243243243;"Sim";99,3;"ALCANÇOU"
"ES";320530;372;372;31;31;1;"Sim";100;"ALCANÇOU"
"RJ";330010;459;600;38,25;50;0,765;"Não";76,5;"NÃO ALCANÇOU"
"RJ";330015;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RJ";330020;298;324;24,8333333333333;27;0,919753086419753;"Sim";92;"ALCANÇOU"
"RJ";330022;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RJ";330023;144;144;12;12;1;"Sim";100;"ALCANÇOU"
"RJ";330025;105;108;8,75;9;0,972222222222222;"Sim";97,2;"ALCANÇOU"
"RJ";330030;221;288;18,4166666666667;24;0,767361111111111;"Não";76,7;"NÃO ALCANÇOU"
"RJ";330040;632;668;52,6666666666667;55,6666666666667;0,946107784431138;"Sim";94,6;"ALCANÇOU"
"RJ";330045;530;708;44,1666666666667;59;0,748587570621469;"Não";74,9;"NÃO ALCANÇOU"
"RJ";330050;82;96;6,83333333333333;8;0,854166666666667;"Sim";85,4;"ALCANÇOU"
"RJ";330060;12;15;1;1,25;0,8;"Sim";80;"ALCANÇOU"
"RJ";330070;455;480;37,9166666666667;40;0,947916666666667;"Sim";94,8;"ALCANÇOU"
"RJ";330080;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"RJ";330090;72;108;6;9;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"RJ";330093;26;39;2,16666666666667;3,25;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"RJ";330095;20;48;1,66666666666667;4;0,416666666666667;"Não";41,7;"NÃO ALCANÇOU"
"RJ";330100;481;574;40,0833333333333;47,8333333333333;0,837979094076655;"Sim";83,8;"ALCANÇOU"
"RJ";330110;94;108;7,83333333333333;9;0,87037037037037;"Sim";87;"ALCANÇOU"
"RJ";330115;33;36;2,75;3;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"RJ";330120;75;84;6,25;7;0,892857142857143;"Sim";89,3;"ALCANÇOU"
"RJ";330130;145;164;12,0833333333333;13,6666666666667;0,884146341463415;"Sim";88,4;"ALCANÇOU"
"RJ";330140;7;14;0,583333333333333;1,16666666666667;0,5;"Não";50;"NÃO ALCANÇOU"
"RJ";330150;96;96;8;8;1;"Sim";100;"ALCANÇOU"
"RJ";330160;33;51;2,75;4,25;0,647058823529412;"Não";64,7;"NÃO ALCANÇOU"
"RJ";330170;707;821;58,9166666666667;68,4166666666667;0,861144945188794;"Sim";86,1;"ALCANÇOU"
"RJ";330180;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"RJ";330185;66;78;5,5;6,5;0,846153846153846;"Sim";84,6;"ALCANÇOU"
"RJ";330187;108;130;9;10,8333333333333;0,830769230769231;"Sim";83,1;"ALCANÇOU"
"RJ";330190;459;468;38,25;39;0,980769230769231;"Sim";98,1;"ALCANÇOU"
"RJ";330200;248;250;20,6666666666667;20,8333333333333;0,992;"Sim";99,2;"ALCANÇOU"
"RJ";330205;50;108;4,16666666666667;9;0,462962962962963;"Não";46,3;"NÃO ALCANÇOU"
"RJ";330210;80;116;6,66666666666667;9,66666666666667;0,689655172413793;"Não";69;"NÃO ALCANÇOU"
"RJ";330220;199;201;16,5833333333333;16,75;0,990049751243781;"Sim";99;"ALCANÇOU"
"RJ";330225;127;127;10,5833333333333;10,5833333333333;1;"Sim";100;"ALCANÇOU"
"RJ";330227;143;156;11,9166666666667;13;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"RJ";330230;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RJ";330240;543;563;45,25;46,9166666666667;0,964476021314387;"Sim";96,4;"ALCANÇOU"
"RJ";330245;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"RJ";330250;644;696;53,6666666666667;58;0,925287356321839;"Sim";92,5;"ALCANÇOU"
"RJ";330260;83;96;6,91666666666667;8;0,864583333333333;"Sim";86,5;"ALCANÇOU"
"RJ";330270;375;375;31,25;31,25;1;"Sim";100;"ALCANÇOU"
"RJ";330280;125;168;10,4166666666667;14;0,744047619047619;"Não";74,4;"NÃO ALCANÇOU"
"RJ";330285;144;168;12;14;0,857142857142857;"Sim";85,7;"ALCANÇOU"
"RJ";330290;168;168;14;14;1;"Sim";100;"ALCANÇOU"
"RJ";330300;111;135;9,25;11,25;0,822222222222222;"Sim";82,2;"ALCANÇOU"
"RJ";330310;84;96;7;8;0,875;"Sim";87,5;"ALCANÇOU"
"RJ";330320;103;132;8,58333333333333;11;0,78030303030303;"Não";78;"NÃO ALCANÇOU"
"RJ";330330;667;714;55,5833333333333;59,5;0,934173669467787;"Sim";93,4;"ALCANÇOU"
"RJ";330340;62;72;5,16666666666667;6;0,861111111111111;"Sim";86,1;"ALCANÇOU"
"RJ";330350;698;789;58,1666666666667;65,75;0,884664131812421;"Sim";88,5;"ALCANÇOU"
"RJ";330360;76;168;6,33333333333333;14;0,452380952380952;"Não";45,2;"NÃO ALCANÇOU"
"RJ";330370;226;252;18,8333333333333;21;0,896825396825397;"Sim";89,7;"ALCANÇOU"
"RJ";330380;178;185;14,8333333333333;15,4166666666667;0,962162162162162;"Sim";96,2;"ALCANÇOU"
"RJ";330385;178;180;14,8333333333333;15;0,988888888888889;"Sim";98,9;"ALCANÇOU"
"RJ";330390;180;180;15;15;1;"Sim";100;"ALCANÇOU"
"RJ";330395;7;16;0,583333333333333;1,33333333333333;0,4375;"Não";43,8;"NÃO ALCANÇOU"
"RJ";330400;128;128;10,6666666666667;10,6666666666667;1;"Sim";100;"ALCANÇOU"
"RJ";330410;120;120;10;10;1;"Sim";100;"ALCANÇOU"
"RJ";330411;106;108;8,83333333333333;9;0,981481481481482;"Sim";98,1;"ALCANÇOU"
"RJ";330412;42;52;3,5;4,33333333333333;0,807692307692308;"Sim";80,8;"ALCANÇOU"
"RJ";330414;212;258;17,6666666666667;21,5;0,821705426356589;"Sim";82,2;"ALCANÇOU"
"RJ";330415;128;132;10,6666666666667;11;0,96969696969697;"Sim";97;"ALCANÇOU"
"RJ";330420;373;384;31,0833333333333;32;0,971354166666667;"Sim";97,1;"ALCANÇOU"
"RJ";330430;82;240;6,83333333333333;20;0,341666666666667;"Não";34,2;"NÃO ALCANÇOU"
"RJ";330440;107;132;8,91666666666667;11;0,810606060606061;"Sim";81,1;"ALCANÇOU"
"RJ";330450;47;72;3,91666666666667;6;0,652777777777778;"Não";65,3;"NÃO ALCANÇOU"
"RJ";330452;156;168;13;14;0,928571428571429;"Sim";92,9;"ALCANÇOU"
"RJ";330455;3012;3111;251;259,25;0,96817743490839;"Sim";96,8;"ALCANÇOU"
"RJ";330460;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"RJ";330470;161;162;13,4166666666667;13,5;0,993827160493827;"Sim";99,4;"ALCANÇOU"
"RJ";330475;165;168;13,75;14;0,982142857142857;"Sim";98,2;"ALCANÇOU"
"RJ";330480;178;216;14,8333333333333;18;0,824074074074074;"Sim";82,4;"ALCANÇOU"
"RJ";330490;771;900;64,25;75;0,856666666666667;"Sim";85,7;"ALCANÇOU"
"RJ";330500;144;186;12;15,5;0,774193548387097;"Não";77,4;"NÃO ALCANÇOU"
"RJ";330510;264;264;22;22;1;"Sim";100;"ALCANÇOU"
"RJ";330513;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RJ";330515;52;100;4,33333333333333;8,33333333333333;0,52;"Não";52;"NÃO ALCANÇOU"
"RJ";330520;293;300;24,4166666666667;25;0,976666666666667;"Sim";97,7;"ALCANÇOU"
"RJ";330530;47;60;3,91666666666667;5;0,783333333333333;"Não";78,3;"NÃO ALCANÇOU"
"RJ";330540;78;89;6,5;7,41666666666667;0,876404494382023;"Sim";87,6;"ALCANÇOU"
"RJ";330550;254;260;21,1666666666667;21,6666666666667;0,976923076923077;"Sim";97,7;"ALCANÇOU"
"RJ";330555;50;60;4,16666666666667;5;0,833333333333333;"Sim";83,3;"ALCANÇOU"
"RJ";330560;71;81;5,91666666666667;6,75;0,876543209876543;"Sim";87,7;"ALCANÇOU"
"RJ";330570;69;84;5,75;7;0,821428571428571;"Sim";82,1;"ALCANÇOU"
"RJ";330575;143;144;11,9166666666667;12;0,993055555555556;"Sim";99,3;"ALCANÇOU"
"RJ";330580;269;300;22,4166666666667;25;0,896666666666667;"Sim";89,7;"ALCANÇOU"
"RJ";330590;56;71;4,66666666666667;5,91666666666667;0,788732394366197;"Não";78,9;"NÃO ALCANÇOU"
"RJ";330600;360;372;30;31;0,967741935483871;"Sim";96,8;"ALCANÇOU"
"RJ";330610;322;348;26,8333333333333;29;0,925287356321839;"Sim";92,5;"ALCANÇOU"
"RJ";330615;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RJ";330620;170;312;14,1666666666667;26;0,544871794871795;"Não";54,5;"NÃO ALCANÇOU"
"RJ";330630;606;636;50,5;53;0,952830188679245;"Sim";95,3;"ALCANÇOU"
"SP";350010;96;108;8;9;0,888888888888889;"Sim";88,9;"ALCANÇOU"
"SP";350020;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350030;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"SP";350040;12;13;1;1,08333333333333;0,923076923076923;"Sim";92,3;"ALCANÇOU"
"SP";350050;48;60;4;5;0,8;"Sim";80;"ALCANÇOU"
"SP";350055;15;32;1,25;2,66666666666667;0,46875;"Não";46,9;"NÃO ALCANÇOU"
"SP";350060;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350070;59;72;4,91666666666667;6;0,819444444444444;"Sim";81,9;"ALCANÇOU"
"SP";350075;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"SP";350080;13;13;1,08333333333333;1,08333333333333;1;"Sim";100;"ALCANÇOU"
"SP";350090;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350100;60;68;5;5,66666666666667;0,882352941176471;"Sim";88,2;"ALCANÇOU"
"SP";350110;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350115;18;24;1,5;2;0,75;"Não";75;"NÃO ALCANÇOU"
"SP";350120;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"SP";350130;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"SP";350140;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350150;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350160;291;308;24,25;25,6666666666667;0,944805194805195;"Sim";94,5;"ALCANÇOU"
"SP";350170;55;68;4,58333333333333;5,66666666666667;0,808823529411765;"Sim";80,9;"ALCANÇOU"
"SP";350180;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"SP";350190;200;204;16,6666666666667;17;0,980392156862745;"Sim";98;"ALCANÇOU"
"SP";350200;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350210;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"SP";350220;50;75;4,16666666666667;6,25;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"SP";350230;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"SP";350240;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350250;120;120;10;10;1;"Sim";100;"ALCANÇOU"
"SP";350260;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350270;108;108;9;9;1;"Sim";100;"ALCANÇOU"
"SP";350275;36;50;3;4,16666666666667;0,72;"Não";72;"NÃO ALCANÇOU"
"SP";350280;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350290;97;120;8,08333333333333;10;0,808333333333333;"Sim";80,8;"ALCANÇOU"
"SP";350300;24;52;2;4,33333333333333;0,461538461538462;"Não";46,2;"NÃO ALCANÇOU"
"SP";350310;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350315;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"SP";350320;469;544;39,0833333333333;45,3333333333333;0,862132352941177;"Sim";86,2;"ALCANÇOU"
"SP";350330;84;92;7;7,66666666666667;0,91304347826087;"Sim";91,3;"ALCANÇOU"
"SP";350335;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350340;14;24;1,16666666666667;2;0,583333333333333;"Não";58,3;"NÃO ALCANÇOU"
"SP";350350;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"SP";350360;36;45;3;3,75;0,8;"Sim";80;"ALCANÇOU"
"SP";350370;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350380;80;108;6,66666666666667;9;0,740740740740741;"Não";74,1;"NÃO ALCANÇOU"
"SP";350390;108;114;9;9,5;0,947368421052632;"Sim";94,7;"ALCANÇOU"
"SP";350395;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350400;276;300;23;25;0,92;"Sim";92;"ALCANÇOU"
"SP";350410;202;204;16,8333333333333;17;0,990196078431373;"Sim";99;"ALCANÇOU"
"SP";350420;38;60;3,16666666666667;5;0,633333333333333;"Não";63,3;"NÃO ALCANÇOU"
"SP";350430;23;27;1,91666666666667;2,25;0,851851851851852;"Sim";85,2;"ALCANÇOU"
"SP";350440;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350450;94;108;7,83333333333333;9;0,87037037037037;"Sim";87;"ALCANÇOU"
"SP";350460;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"SP";350470;11;11;0,916666666666667;0,916666666666667;1;"Sim";100;"ALCANÇOU"
"SP";350480;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350490;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"SP";350500;3;3;0,25;0,25;1;"Sim";100;"ALCANÇOU"
"SP";350510;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350520;29;30;2,41666666666667;2,5;0,966666666666667;"Sim";96,7;"ALCANÇOU"
"SP";350530;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"SP";350535;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350540;25;52;2,08333333333333;4,33333333333333;0,480769230769231;"Não";48,1;"NÃO ALCANÇOU"
"SP";350550;195;213;16,25;17,75;0,915492957746479;"Sim";91,5;"ALCANÇOU"
"SP";350560;25;36;2,08333333333333;3;0,694444444444444;"Não";69,4;"NÃO ALCANÇOU"
"SP";350570;300;325;25;27,0833333333333;0,923076923076923;"Sim";92,3;"ALCANÇOU"
"SP";350580;72;74;6;6,16666666666667;0,972972972972973;"Sim";97,3;"ALCANÇOU"
"SP";350590;108;120;9;10;0,9;"Sim";90;"ALCANÇOU"
"SP";350600;409;439;34,0833333333333;36,5833333333333;0,931662870159453;"Sim";93,2;"ALCANÇOU"
"SP";350610;236;258;19,6666666666667;21,5;0,914728682170543;"Sim";91,5;"ALCANÇOU"
"SP";350620;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350630;41;48;3,41666666666667;4;0,854166666666667;"Sim";85,4;"ALCANÇOU"
"SP";350635;83;84;6,91666666666667;7;0,988095238095238;"Sim";98,8;"ALCANÇOU"
"SP";350640;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350650;132;132;11;11;1;"Sim";100;"ALCANÇOU"
"SP";350660;59;72;4,91666666666667;6;0,819444444444444;"Sim";81,9;"ALCANÇOU"
"SP";350670;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"SP";350680;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"SP";350690;25;29;2,08333333333333;2,41666666666667;0,862068965517241;"Sim";86,2;"ALCANÇOU"
"SP";350700;108;114;9;9,5;0,947368421052632;"Sim";94,7;"ALCANÇOU"
"SP";350710;33;33;2,75;2,75;1;"Sim";100;"ALCANÇOU"
"SP";350715;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"SP";350720;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350730;22;33;1,83333333333333;2,75;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"SP";350740;48;57;4;4,75;0,842105263157895;"Sim";84,2;"ALCANÇOU"
"SP";350745;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350750;287;287;23,9166666666667;23,9166666666667;1;"Sim";100;"ALCANÇOU"
"SP";350760;376;391;31,3333333333333;32,5833333333333;0,961636828644501;"Sim";96,2;"ALCANÇOU"
"SP";350770;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350775;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350780;61;72;5,08333333333333;6;0,847222222222222;"Sim";84,7;"ALCANÇOU"
"SP";350790;48;60;4;5;0,8;"Sim";80;"ALCANÇOU"
"SP";350800;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"SP";350810;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"SP";350820;12;21;1;1,75;0,571428571428571;"Não";57,1;"NÃO ALCANÇOU"
"SP";350830;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"SP";350840;93;104;7,75;8,66666666666667;0,894230769230769;"Sim";89,4;"ALCANÇOU"
"SP";350850;124;140;10,3333333333333;11,6666666666667;0,885714285714286;"Sim";88,6;"ALCANÇOU"
"SP";350860;32;120;2,66666666666667;10;0,266666666666667;"Não";26,7;"NÃO ALCANÇOU"
"SP";350870;41;72;3,41666666666667;6;0,569444444444444;"Não";56,9;"NÃO ALCANÇOU"
"SP";350880;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350890;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"SP";350900;51;75;4,25;6,25;0,68;"Não";68;"NÃO ALCANÇOU"
"SP";350910;39;56;3,25;4,66666666666667;0,696428571428571;"Não";69,6;"NÃO ALCANÇOU"
"SP";350920;120;120;10;10;1;"Sim";100;"ALCANÇOU"
"SP";350925;127;132;10,5833333333333;11;0,962121212121212;"Sim";96,2;"ALCANÇOU"
"SP";350930;24;48;2;4;0,5;"Não";50;"NÃO ALCANÇOU"
"SP";350940;94;96;7,83333333333333;8;0,979166666666667;"Sim";97,9;"ALCANÇOU"
"SP";350945;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350950;888;888;74;74;1;"Sim";100;"ALCANÇOU"
"SP";350960;115;120;9,58333333333333;10;0,958333333333333;"Sim";95,8;"ALCANÇOU"
"SP";350970;165;180;13,75;15;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"SP";350980;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";350990;43;60;3,58333333333333;5;0,716666666666667;"Não";71,7;"NÃO ALCANÇOU"
"SP";350995;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"SP";351000;60;72;5;6;0,833333333333333;"Sim";83,3;"ALCANÇOU"
"SP";351010;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";351015;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";351020;120;132;10;11;0,909090909090909;"Sim";90,9;"ALCANÇOU"
"SP";351030;50;72;4,16666666666667;6;0,694444444444444;"Não";69,4;"NÃO ALCANÇOU"
"SP";351040;85;96;7,08333333333333;8;0,885416666666667;"Sim";88,5;"ALCANÇOU"
"SP";351050;163;204;13,5833333333333;17;0,799019607843137;"Não";79,9;"ALCANÇOU"
"SP";351060;194;208;16,1666666666667;17,3333333333333;0,932692307692308;"Sim";93,3;"ALCANÇOU"
"SP";351070;58;60;4,83333333333333;5;0,966666666666667;"Sim";96,7;"ALCANÇOU"
"SP";351080;61;61;5,08333333333333;5,08333333333333;1;"Sim";100;"ALCANÇOU"
"SP";351090;21;24;1,75;2;0,875;"Sim";87,5;"ALCANÇOU"
"SP";351100;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";351110;277;300;23,0833333333333;25;0,923333333333333;"Sim";92,3;"ALCANÇOU"
"SP";351120;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"SP";351130;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"SP";351140;74;100;6,16666666666667;8,33333333333333;0,74;"Não";74;"NÃO ALCANÇOU"
"SP";351150;88;100;7,33333333333333;8,33333333333333;0,88;"Sim";88;"ALCANÇOU"
"SP";351160;48;66;4;5,5;0,727272727272727;"Não";72,7;"NÃO ALCANÇOU"
"SP";351170;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"SP";351190;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";351200;31;36;2,58333333333333;3;0,861111111111111;"Sim";86,1;"ALCANÇOU"
"SP";351210;28;48;2,33333333333333;4;0,583333333333333;"Não";58,3;"NÃO ALCANÇOU"
"SP";351220;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"SP";351230;44;54;3,66666666666667;4,5;0,814814814814815;"Sim";81,5;"ALCANÇOU"
"SP";351240;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"SP";351250;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";351260;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"SP";351270;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";351280;86;96;7,16666666666667;8;0,895833333333333;"Sim";89,6;"ALCANÇOU"
"SP";351290;22;22;1,83333333333333;1,83333333333333;1;"Sim";100;"ALCANÇOU"
"SP";351300;384;384;32;32;1;"Sim";100;"ALCANÇOU"
"SP";351310;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"SP";351320;24;39;2;3,25;0,615384615384615;"Não";61,5;"NÃO ALCANÇOU"
"SP";351330;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"SP";351340;156;180;13;15;0,866666666666667;"Sim";86,7;"ALCANÇOU"
