"UF";"COD_MUN";"NOME_MUN";"META_IND_1";"META_IND_2";"META_IND_3";"META_IND_4";"META_IND_5";"META_IND_6";"META_IND_12";"META_IND_14"
"AL";"270190";;;;"ALCANÇOU";;;;;
"AL";"270200";;;;"ALCANÇOU";;;;;
"AL";"270210";;;;"ALCANÇOU";;;;;
"AL";"270220";;;;"ALCANÇOU";;;;;
"AL";"270230";;;;"ALCANÇOU";;;;;
"AL";"270235";;;;"ALCANÇOU";;;;;
"AL";"270240";;;;"ALCANÇOU";;;;;
"AL";"270250";;;;"ALCANÇOU";;;;;
"AL";"270255";;;;"ALCANÇOU";;;;;
"AL";"270260";;;;"ALCANÇOU";;;;;
"AL";"270270";;;;"ALCANÇOU";;;;;
"AL";"270280";;;;"ALCANÇOU";;;;;
"AL";"270290";;;;"ALCANÇOU";;;;;
"AL";"270300";;;;"ALCANÇOU";;;;;
"AL";"270310";;;;"ALCANÇOU";;;;;
"AL";"270320";;;;"ALCANÇOU";;;;;
"AL";"270330";;;;"ALCANÇOU";;;;;
"AL";"270340";;;;"ALCANÇOU";;;;;
"AL";"270350";;;;"ALCANÇOU";;;;;
"AL";"270360";;;;"ALCANÇOU";;;;;
"AL";"270370";;;;"ALCANÇOU";;;;;
"AL";"270375";;;;"ALCANÇOU";;;;;
"AL";"270380";;;;"ALCANÇOU";;;;;
"AL";"270390";;;;"NÃO ALCANÇOU";;;;;
"AL";"270400";;;;"ALCANÇOU";;;;;
"AL";"270410";;;;"ALCANÇOU";;;;;
"AL";"270420";;;;"ALCANÇOU";;;;;
"AL";"270430";;;;"ALCANÇOU";;;;;
"AL";"270440";;;;"ALCANÇOU";;;;;
"AL";"270450";;;;"ALCANÇOU";;;;;
"AL";"270460";;;;"ALCANÇOU";;;;;
"AL";"270470";;;;"ALCANÇOU";;;;;
"AL";"270480";;;;"ALCANÇOU";;;;;
"AL";"270490";;;;"ALCANÇOU";;;;;
"AL";"270500";;;;"ALCANÇOU";;;;;
"AL";"270510";;;;"ALCANÇOU";;;;;
"AL";"270520";;;;"ALCANÇOU";;;;;
"AL";"270530";;;;"ALCANÇOU";;;;;
"AL";"270540";;;;"ALCANÇOU";;;;;
"AL";"270550";;;;"ALCANÇOU";;;;;
"AL";"270560";;;;"ALCANÇOU";;;;;
"AL";"270570";;;;"ALCANÇOU";;;;;
"AL";"270580";;;;"NÃO ALCANÇOU";;;;;
"AL";"270590";;;;"ALCANÇOU";;;;;
"AL";"270600";;;;"ALCANÇOU";;;;;
"AL";"270610";;;;"ALCANÇOU";;;;;
"AL";"270620";;;;"ALCANÇOU";;;;;
"AL";"270630";;;;"ALCANÇOU";;;;;
"AL";"270640";;;;"ALCANÇOU";;;;;
"AL";"270642";;;;"ALCANÇOU";;;;;
"AL";"270644";;;;"ALCANÇOU";;;;;
"AL";"270650";;;;"ALCANÇOU";;;;;
"AL";"270660";;;;"ALCANÇOU";;;;;
"AL";"270670";;;;"ALCANÇOU";;;;;
"AL";"270680";;;;"ALCANÇOU";;;;;
"AL";"270690";;;;"ALCANÇOU";;;;;
"AL";"270700";;;;"ALCANÇOU";;;;;
"AL";"270710";;;;"ALCANÇOU";;;;;
"AL";"270720";;;;"ALCANÇOU";;;;;
"AL";"270730";;;;"ALCANÇOU";;;;;
"AL";"270740";;;;"ALCANÇOU";;;;;
"AL";"270750";;;;"ALCANÇOU";;;;;
"AL";"270760";;;;"ALCANÇOU";;;;;
"AL";"270770";;;;"ALCANÇOU";;;;;
"AL";"270780";;;;"ALCANÇOU";;;;;
"AL";"270790";;;;"ALCANÇOU";;;;;
"AL";"270800";;;;"ALCANÇOU";;;;;
"AL";"270810";;;;"ALCANÇOU";;;;;
"AL";"270820";;;;"ALCANÇOU";;;;;
"AL";"270830";;;;"ALCANÇOU";;;;;
"AL";"270840";;;;"ALCANÇOU";;;;;
"AL";"270850";;;;"ALCANÇOU";;;;;
"AL";"270860";;;;"ALCANÇOU";;;;;
"AL";"270870";;;;"ALCANÇOU";;;;;
"AL";"270880";;;;"NÃO ALCANÇOU";;;;;
"AL";"270890";;;;"ALCANÇOU";;;;;
"AL";"270895";;;;"ALCANÇOU";;;;;
"AL";"270900";;;;"ALCANÇOU";;;;;
"AL";"270910";;;;"ALCANÇOU";;;;;
"AL";"270915";;;;"ALCANÇOU";;;;;
"AL";"270920";;;;"ALCANÇOU";;;;;
"AL";"270930";;;;"ALCANÇOU";;;;;
"AL";"270940";;;;"ALCANÇOU";;;;;
"AM";"130002";"Alvarães";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130006";"Amaturá";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130008";"Anamã";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130010";"Anori";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130014";"Apuí";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130020";"Atalaia do Norte";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130030";"Autazes";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130040";"Barcelos";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130050";"Barreirinha";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130060";"Benjamin Constant";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130063";"Beruri";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130068";"Boa Vista do Ramos";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130070";"Boca do Acre";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130080";"Borba";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130083";"Caapiranga";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130090";"Canutama";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130100";"Carauari";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130110";"Careiro";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130115";"Careiro da Várzea";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130120";"Coari";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130130";"Codajás";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130140";"Eirunepé";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130150";"Envira";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130160";"Fonte Boa";"NÃO ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130165";"Guajará";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130170";"Humaitá";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130180";"Ipixuna";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130185";"Iranduba";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130190";"Itacoatiara";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130195";"Itamarati";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130200";"Itapiranga";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130210";"Japurá";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130220";"Juruá";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130230";"Jutaí";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130240";"Lábrea";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130250";"Manacapuru";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130255";"Manaquiri";"NÃO ALCANÇOU";"NÃO ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130260";"Manaus";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130270";"Manicoré";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130280";"Maraã";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130290";"Maués";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130300";"Nhamundá";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130310";"Nova Olinda do Norte";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130320";"Novo Airão";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130330";"Novo Aripuanã";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130340";"Parintins";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130350";"Pauini";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130353";"Presidente Figueiredo";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130356";"Rio Preto da Eva";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130360";"Santa Isabel do Rio Negro";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130370";"Santo Antônio do Içá";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130400";"Silves";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130380";"São Gabriel da Cachoeira";"NÃO ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130390";"São Paulo de Olivença";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130395";"São Sebastião do Uatumã";"NÃO ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130406";"Tabatinga";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AM";"130410";"Tapauá";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130420";"Tefé";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130423";"Tonantins";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130426";"Uarini";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130430";"Urucará";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130440";"Urucurituba";"NÃO ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AM";"130002";;;;"ALCANÇOU";;;;;
"AM";"130006";;;;"ALCANÇOU";;;;;
"AM";"130008";;;;"NÃO ALCANÇOU";;;;;
"AM";"130010";;;;"ALCANÇOU";;;;;
"AM";"130014";;;;"ALCANÇOU";;;;;
"AM";"130020";;;;"ALCANÇOU";;;;;
"AM";"130030";;;;"ALCANÇOU";;;;;
"AM";"130040";;;;"ALCANÇOU";;;;;
"AM";"130050";;;;"ALCANÇOU";;;;;
"AM";"130060";;;;"ALCANÇOU";;;;;
"AM";"130063";;;;"ALCANÇOU";;;;;
"AM";"130068";;;;"ALCANÇOU";;;;;
"AM";"130070";;;;"ALCANÇOU";;;;;
"AM";"130080";;;;"ALCANÇOU";;;;;
"AM";"130083";;;;"ALCANÇOU";;;;;
"AM";"130090";;;;"ALCANÇOU";;;;;
"AM";"130100";;;;"ALCANÇOU";;;;;
"AM";"130110";;;;"ALCANÇOU";;;;;
"AM";"130115";;;;"ALCANÇOU";;;;;
"AM";"130120";;;;"ALCANÇOU";;;;;
"AM";"130130";;;;"ALCANÇOU";;;;;
"AM";"130140";;;;"ALCANÇOU";;;;;
"AM";"130150";;;;"ALCANÇOU";;;;;
"AM";"130160";;;;"ALCANÇOU";;;;;
"AM";"130165";;;;"ALCANÇOU";;;;;
"AM";"130170";;;;"ALCANÇOU";;;;;
"AM";"130180";;;;"ALCANÇOU";;;;;
"AM";"130185";;;;"ALCANÇOU";;;;;
"AM";"130190";;;;"ALCANÇOU";;;;;
"AM";"130195";;;;"ALCANÇOU";;;;;
"AM";"130200";;;;"ALCANÇOU";;;;;
"AM";"130210";;;;"NÃO ALCANÇOU";;;;;
"AM";"130220";;;;"ALCANÇOU";;;;;
"AM";"130230";;;;"ALCANÇOU";;;;;
"AM";"130240";;;;"ALCANÇOU";;;;;
"AM";"130250";;;;"ALCANÇOU";;;;;
"AM";"130255";;;;"ALCANÇOU";;;;;
"AM";"130260";;;;"ALCANÇOU";;;;;
"AM";"130270";;;;"ALCANÇOU";;;;;
"AM";"130280";;;;"ALCANÇOU";;;;;
"AM";"130290";;;;"ALCANÇOU";;;;;
"AM";"130300";;;;"ALCANÇOU";;;;;
"AM";"130310";;;;"ALCANÇOU";;;;;
"AM";"130320";;;;"ALCANÇOU";;;;;
"AM";"130330";;;;"ALCANÇOU";;;;;
"AM";"130340";;;;"ALCANÇOU";;;;;
"AM";"130350";;;;"ALCANÇOU";;;;;
"AM";"130353";;;;"ALCANÇOU";;;;;
"AM";"130356";;;;"ALCANÇOU";;;;;
"AM";"130360";;;;"ALCANÇOU";;;;;
"AM";"130370";;;;"ALCANÇOU";;;;;
"AM";"130380";;;;"ALCANÇOU";;;;;
"AM";"130390";;;;"ALCANÇOU";;;;;
"AM";"130395";;;;"ALCANÇOU";;;;;
"AM";"130400";;;;"ALCANÇOU";;;;;
"AM";"130406";;;;"ALCANÇOU";;;;;
"AM";"130410";;;;"ALCANÇOU";;;;;
"AM";"130420";;;;"ALCANÇOU";;;;;
"AM";"130423";;;;"ALCANÇOU";;;;;
"AM";"130426";;;;"NÃO ALCANÇOU";;;;;
"AM";"130430";;;;"ALCANÇOU";;;;;
"AM";"130440";;;;"ALCANÇOU";;;;;
"AP";"160010";"Amapá";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AP";"160020";"Calçoene";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"AP";"160021";"Cutias";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AP";"160023";"Ferreira Gomes";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AP";"160025";"Itaubal";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AP";"160027";"Laranjal do Jari";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AP";"160030";"Macapá";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AP";"160040";"Mazagão";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AP";"160050";"Oiapoque";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AP";"160015";"Pedra Branca do Amapari";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AP";"160053";"Porto Grande";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AP";"160055";"Pracuúba";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"AP";"160060";"Santana";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AP";"160005";"Serra do Navio";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"AP";"160070";"Tartarugalzinho";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"AP";"160080";"Vitória do Jari";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"AP";"160005";;;;"NÃO ALCANÇOU";;;;;
"AP";"160010";;;;"NÃO ALCANÇOU";;;;;
"AP";"160015";;;;"ALCANÇOU";;;;;
"AP";"160020";;;;"ALCANÇOU";;;;;
"AP";"160021";;;;"NÃO ALCANÇOU";;;;;
"AP";"160023";;;;"ALCANÇOU";;;;;
"AP";"160025";;;;"ALCANÇOU";;;;;
"AP";"160027";;;;"NÃO ALCANÇOU";;;;;
"AP";"160030";;;;"ALCANÇOU";;;;;
"AP";"160040";;;;"NÃO ALCANÇOU";;;;;
"AP";"160050";;;;"ALCANÇOU";;;;;
"AP";"160053";;;;"ALCANÇOU";;;;;
"AP";"160055";;;;"NÃO ALCANÇOU";;;;;
"AP";"160060";;;;"ALCANÇOU";;;;;
"AP";"160070";;;;"ALCANÇOU";;;;;
"AP";"160080";;;;"NÃO ALCANÇOU";;;;;
"BA";"290020";"Abaré";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"BA";"290010";"Abaíra";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"BA";"290030";"Acajutiba";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"BA";"290035";"Adustina";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"BA";"290060";"Aiquara";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"BA";"290070";"Alagoinhas";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"BA";"290080";"Alcobaça";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"BA";"290090";"Almadina";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"BA";"290100";"Amargosa";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"BA";"290110";"Amélia Rodrigues";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"BA";"290115";"América Dourada";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"BA";"290120";"Anagé";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"BA";"290130";"Andaraí";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"BA";"290135";"Andorinha";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"BA";"290140";"Angical";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"BA";"290150";"Anguera";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"BA";"290160";"Antas";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
