"Região";"UF";"COD_MUN";"Município";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"Nordeste";"CE";231120;"Potengi";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231123;"Potiretama";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231126;"Quiterianópolis";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231130;"Quixadá";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"CE";231135;"Quixelô";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231140;"Quixeramobim";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"CE";231150;"Quixeré";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231160;"Redenção";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"CE";231170;"Reriutaba";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"CE";231180;"Russas";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231190;"Saboeiro";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231195;"Salitre";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231200;"Santana do Acaraú";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231210;"Santana do Cariri";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231220;"Santa Quitéria";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231230;"São Benedito";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"CE";231240;"São Gonçalo do Amarante";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231250;"São João do Jaguaribe";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231260;"São Luís do Curu";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231270;"Senador Pompeu";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231280;"Senador Sá";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231290;"Sobral";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"CE";231300;"Solonópole";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231310;"Tabuleiro do Norte";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231320;"Tamboril";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231325;"Tarrafas";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231330;"Tauá";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"CE";231335;"Tejuçuoca";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231340;"Tianguá";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231350;"Trairi";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"CE";231355;"Tururu";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231360;"Ubajara";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231370;"Umari";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"CE";231375;"Umirim";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"CE";231380;"Uruburetama";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"CE";231390;"Uruoca";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231395;"Varjota";4;4;1;100;"ALCANÇOU"
"Nordeste";"CE";231400;"Várzea Alegre";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"CE";231410;"Viçosa do Ceará";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240010;"Acari";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240020;"Açu";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240030;"Afonso Bezerra";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240040;"Água Nova";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240050;"Alexandria";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240060;"Almino Afonso";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240070;"Alto do Rodrigues";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240080;"Angicos";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";240090;"Antônio Martins";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";240100;"Apodi";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240110;"Areia Branca";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240120;"Arês";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240130;"Campo Grande";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240140;"Baía Formosa";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240145;"Baraúna";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240150;"Barcelona";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240160;"Bento Fernandes";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240165;"Bodó";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240170;"Bom Jesus";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240180;"Brejinho";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240185;"Caiçara do Norte";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240190;"Caiçara do Rio do Vento";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240200;"Caicó";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240210;"Campo Redondo";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240220;"Canguaretama";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240230;"Caraúbas";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240240;"Carnaúba dos Dantas";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240250;"Carnaubais";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240260;"Ceará-Mirim";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240270;"Cerro Corá";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240280;"Coronel Ezequiel";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240290;"Coronel João Pessoa";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240300;"Cruzeta";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240310;"Currais Novos";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240320;"Doutor Severiano";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240325;"Parnamirim";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240330;"Encanto";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240340;"Equador";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240350;"Espírito Santo";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";240360;"Extremoz";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240370;"Felipe Guerra";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240375;"Fernando Pedroza";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240380;"Florânia";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240390;"Francisco Dantas";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240400;"Frutuoso Gomes";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";240410;"Galinhos";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240420;"Goianinha";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240430;"Governador Dix-Sept Rosado";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240440;"Grossos";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240450;"Guamaré";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240460;"Ielmo Marinho";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";240470;"Ipanguaçu";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240480;"Ipueira";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240485;"Itajá";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240490;"Itaú";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240500;"Jaçanã";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240510;"Jandaíra";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240520;"Janduís";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240530;"Januário Cicco";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240540;"Japi";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240550;"Jardim de Angicos";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240560;"Jardim de Piranhas";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240570;"Jardim do Seridó";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240580;"João Câmara";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240590;"João Dias";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240600;"José da Penha";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240610;"Jucurutu";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240615;"Jundiá";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240620;"Lagoa d'Anta";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240630;"Lagoa de Pedras";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240640;"Lagoa de Velhos";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";240650;"Lagoa Nova";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240660;"Lagoa Salgada";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240670;"Lajes";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240680;"Lajes Pintadas";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240690;"Lucrécia";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240700;"Luís Gomes";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240710;"Macaíba";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240720;"Macau";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240725;"Major Sales";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240730;"Marcelino Vieira";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240740;"Martins";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240750;"Maxaranguape";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240760;"Messias Targino";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240770;"Montanhas";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240780;"Monte Alegre";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240790;"Monte das Gameleiras";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240800;"Mossoró";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240810;"Natal";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240820;"Nísia Floresta";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";240830;"Nova Cruz";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240840;"Olho d'Água do Borges";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240850;"Ouro Branco";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240860;"Paraná";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240870;"Paraú";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240880;"Parazinho";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240890;"Parelhas";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240895;"Rio do Fogo";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240910;"Passa e Fica";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240920;"Passagem";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";240930;"Patu";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";240933;"Santa Maria";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";240940;"Pau dos Ferros";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240950;"Pedra Grande";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240960;"Pedra Preta";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";240970;"Pedro Avelino";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";240980;"Pedro Velho";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";240990;"Pendências";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241000;"Pilões";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241010;"Poço Branco";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241020;"Portalegre";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241025;"Porto do Mangue";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241030;"Serra Caiada";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241040;"Pureza";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241050;"Rafael Fernandes";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241060;"Rafael Godeiro";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241070;"Riacho da Cruz";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241080;"Riacho de Santana";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";241090;"Riachuelo";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241100;"Rodolfo Fernandes";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241105;"Tibau";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241110;"Ruy Barbosa";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";241120;"Santa Cruz";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241140;"Santana do Matos";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241142;"Santana do Seridó";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241150;"Santo Antônio";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241160;"São Bento do Norte";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241170;"São Bento do Trairí";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241180;"São Fernando";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";241190;"São Francisco do Oeste";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241200;"São Gonçalo do Amarante";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241210;"São João do Sabugi";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241220;"São José de Mipibu";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";241230;"São José do Campestre";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241240;"São José do Seridó";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241250;"São Miguel";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241255;"São Miguel do Gostoso";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241260;"São Paulo do Potengi";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241270;"São Pedro";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241280;"São Rafael";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241290;"São Tomé";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241300;"São Vicente";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";241310;"Senador Elói de Souza";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241320;"Senador Georgino Avelino";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241330;"Serra de São Bento";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241335;"Serra do Mel";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241340;"Serra Negra do Norte";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241350;"Serrinha";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";241355;"Serrinha dos Pintos";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241360;"Severiano Melo";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241370;"Sítio Novo";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241380;"Taboleiro Grande";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241390;"Taipu";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"RN";241400;"Tangará";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241410;"Tenente Ananias";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241415;"Tenente Laurentino Cruz";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241420;"Tibau do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"RN";241430;"Timbaúba dos Batistas";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241440;"Touros";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241445;"Triunfo Potiguar";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241450;"Umarizal";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241460;"Upanema";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241470;"Várzea";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241475;"Venha-Ver";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"RN";241480;"Vera Cruz";4;4;1;100;"ALCANÇOU"
"Nordeste";"RN";241490;"Viçosa";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"RN";241500;"Vila Flor";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250010;"Água Branca";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250020;"Aguiar";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250030;"Alagoa Grande";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250040;"Alagoa Nova";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250050;"Alagoinha";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250053;"Alcantil";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"PB";250057;"Algodão de Jandaíra";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250060;"Alhandra";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250070;"São João do Rio do Peixe";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250073;"Amparo";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"PB";250077;"Aparecida";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250080;"Araçagi";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250090;"Arara";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250100;"Araruna";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250110;"Areia";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250115;"Areia de Baraúnas";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250120;"Areial";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250130;"Aroeiras";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250135;"Assunção";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250140;"Baía da Traição";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250150;"Bananeiras";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250153;"Baraúna";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250157;"Barra de Santana";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250160;"Barra de Santa Rosa";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250170;"Barra de São Miguel";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250180;"Bayeux";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"PB";250190;"Belém";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250200;"Belém do Brejo do Cruz";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250205;"Bernardino Batista";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250210;"Boa Ventura";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250215;"Boa Vista";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250220;"Bom Jesus";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250230;"Bom Sucesso";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250240;"Bonito de Santa Fé";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250250;"Boqueirão";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250260;"Igaracy";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250270;"Borborema";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250280;"Brejo do Cruz";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250290;"Brejo dos Santos";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250300;"Caaporã";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250310;"Cabaceiras";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250320;"Cabedelo";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250330;"Cachoeira dos Índios";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250340;"Cacimba de Areia";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250350;"Cacimba de Dentro";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250355;"Cacimbas";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250360;"Caiçara";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250370;"Cajazeiras";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250375;"Cajazeirinhas";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250380;"Caldas Brandão";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250390;"Camalaú";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250400;"Campina Grande";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"PB";250403;"Capim";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250407;"Caraúbas";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250410;"Carrapateira";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250415;"Casserengue";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250420;"Catingueira";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250430;"Catolé do Rocha";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250435;"Caturité";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250440;"Conceição";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250450;"Condado";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250460;"Conde";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250470;"Congo";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"PB";250480;"Coremas";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250485;"Coxixola";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250490;"Cruz do Espírito Santo";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250500;"Cubati";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250510;"Cuité";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250520;"Cuitegi";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250523;"Cuité de Mamanguape";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250527;"Curral de Cima";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250530;"Curral Velho";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250535;"Damião";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250540;"Desterro";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"PB";250550;"Vista Serrana";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250560;"Diamante";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250570;"Dona Inês";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250580;"Duas Estradas";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250590;"Emas";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250600;"Esperança";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250610;"Fagundes";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250620;"Frei Martinho";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250625;"Gado Bravo";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250630;"Guarabira";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"PB";250640;"Gurinhém";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250650;"Gurjão";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"PB";250660;"Ibiara";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250670;"Imaculada";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250680;"Ingá";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250690;"Itabaiana";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250700;"Itaporanga";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"PB";250710;"Itapororoca";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250720;"Itatuba";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250730;"Jacaraú";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250740;"Jericó";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250750;"João Pessoa";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"PB";250760;"Juarez Távora";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250770;"Juazeirinho";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250780;"Junco do Seridó";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250790;"Juripiranga";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"PB";250800;"Juru";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250810;"Lagoa";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250820;"Lagoa de Dentro";4;4;1;100;"ALCANÇOU"
"Nordeste";"PB";250830;"Lagoa Seca";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"PB";250840;"Lastro";4;4;1;100;"ALCANÇOU"
